MACN,NGAY,DOANHTHU
6,2023-03-02,16000000
6,2023-03-03,31000000
6,2023-03-04,21000000
6,2023-03-05,36000000
6,2023-03-06,43000000
6,2023-03-07,40000000
6,2023-03-08,48000000
6,2023-03-09,23000000
6,2023-03-10,20000000
6,2023-03-11,9000000
6,2023-03-12,13000000
6,2023-03-13,15000000
6,2023-03-14,24000000
6,2023-03-15,38000000
6,2023-03-16,28000000
6,2023-03-17,48000000
6,2023-03-18,14000000
6,2023-03-19,48000000
6,2023-03-20,8000000
6,2023-03-21,45000000
6,2023-03-22,35000000
6,2023-03-23,11000000
6,2023-03-24,10000000
6,2023-03-25,25000000
6,2023-03-26,29000000
6,2023-03-27,29000000
6,2023-03-28,30000000
6,2023-03-29,15000000
6,2023-03-30,50000000
6,2023-03-31,22000000
6,2023-04-01,38000000
6,2023-04-02,31000000
6,2023-04-03,49000000
6,2023-04-04,30000000
6,2023-04-05,40000000
6,2023-04-06,10000000
6,2023-04-07,11000000
6,2023-04-08,30000000
6,2023-04-09,45000000
6,2023-04-10,50000000
6,2023-04-11,14000000
6,2023-04-12,35000000
6,2023-04-13,32000000
6,2023-04-14,26000000
6,2023-04-15,8000000
6,2023-04-16,11000000
6,2023-04-17,19000000
6,2023-04-18,20000000
6,2023-04-19,39000000
6,2023-04-20,5000000
6,2023-04-21,18000000
6,2023-04-22,39000000
6,2023-04-23,11000000
6,2023-04-24,31000000
6,2023-04-25,40000000
6,2023-04-26,38000000
6,2023-04-27,40000000
6,2023-04-28,7000000
6,2023-04-29,46000000
6,2023-04-30,44000000
6,2023-05-01,26000000
6,2023-05-02,37000000
6,2023-05-03,21000000
6,2023-05-04,29000000
6,2023-05-05,20000000
6,2023-05-06,35000000
6,2023-05-07,5000000
6,2023-05-08,21000000
6,2023-05-09,31000000
6,2023-05-10,43000000
6,2023-05-11,7000000
6,2023-05-12,29000000
6,2023-05-13,31000000
6,2023-05-14,18000000
6,2023-05-15,19000000
6,2023-05-16,11000000
6,2023-05-17,14000000
6,2023-05-18,37000000
6,2023-05-19,17000000
6,2023-05-20,21000000
6,2023-05-21,40000000
6,2023-05-22,28000000
6,2023-05-23,24000000
6,2023-05-24,13000000
6,2023-05-25,32000000
6,2023-05-26,22000000
6,2023-05-27,14000000
6,2023-05-28,11000000
6,2023-05-29,28000000
6,2023-05-30,22000000
6,2023-05-31,45000000
6,2023-06-01,32000000
6,2023-06-02,40000000
6,2023-06-03,13000000
6,2023-06-04,19000000
6,2023-06-05,37000000
6,2023-06-06,30000000
6,2023-06-07,44000000
6,2023-06-08,45000000
6,2023-06-09,10000000
6,2023-06-10,16000000
6,2023-06-11,46000000
6,2023-06-12,10000000
6,2023-06-13,8000000
6,2023-06-14,30000000
6,2023-06-15,7000000
6,2023-06-16,33000000
6,2023-06-17,17000000
6,2023-06-18,6000000
6,2023-06-19,34000000
6,2023-06-20,12000000
6,2023-06-21,31000000
6,2023-06-22,46000000
6,2023-06-23,41000000
6,2023-06-24,50000000
6,2023-06-25,32000000
6,2023-06-26,34000000
6,2023-06-27,22000000
6,2023-06-28,40000000
6,2023-06-29,48000000
6,2023-06-30,15000000
6,2023-07-01,46000000
6,2023-07-02,29000000
6,2023-07-03,50000000
6,2023-07-04,40000000
6,2023-07-05,25000000
6,2023-07-06,50000000
6,2023-07-07,33000000
6,2023-07-08,49000000
6,2023-07-09,7000000
6,2023-07-10,23000000
6,2023-07-11,41000000
6,2023-07-12,48000000
6,2023-07-13,50000000
6,2023-07-14,6000000
6,2023-07-15,10000000
6,2023-07-16,35000000
6,2023-07-17,35000000
6,2023-07-18,15000000
6,2023-07-19,24000000
6,2023-07-20,41000000
6,2023-07-21,22000000
6,2023-07-22,22000000
6,2023-07-23,19000000
6,2023-07-24,20000000
6,2023-07-25,50000000
6,2023-07-26,11000000
6,2023-07-27,22000000
6,2023-07-28,32000000
6,2023-07-29,15000000
6,2023-07-30,41000000
6,2023-07-31,21000000
6,2023-08-01,30000000
6,2023-08-02,19000000
6,2023-08-03,16000000
6,2023-08-04,9000000
6,2023-08-05,44000000
6,2023-08-06,24000000
6,2023-08-07,24000000
6,2023-08-08,5000000
6,2023-08-09,28000000
6,2023-08-10,13000000
6,2023-08-11,19000000
6,2023-08-12,7000000
6,2023-08-13,26000000
6,2023-08-14,24000000
6,2023-08-15,17000000
6,2023-08-16,18000000
6,2023-08-17,28000000
6,2023-08-18,38000000
6,2023-08-19,7000000
6,2023-08-20,35000000
6,2023-08-21,37000000
6,2023-08-22,44000000
6,2023-08-23,43000000
6,2023-08-24,40000000
6,2023-08-25,37000000
6,2023-08-26,15000000
6,2023-08-27,38000000
6,2023-08-28,27000000
6,2023-08-29,50000000
6,2023-08-30,38000000
6,2023-08-31,42000000
6,2023-09-01,17000000
6,2023-09-02,50000000
6,2023-09-03,31000000
6,2023-09-04,32000000
6,2023-09-05,11000000
6,2023-09-06,44000000
6,2023-09-07,50000000
6,2023-09-08,29000000
6,2023-09-09,13000000
6,2023-09-10,17000000
6,2023-09-11,42000000
6,2023-09-12,35000000
6,2023-09-13,47000000
6,2023-09-14,21000000
6,2023-09-15,21000000
6,2023-09-16,40000000
6,2023-09-17,46000000
6,2023-09-18,40000000
6,2023-09-19,44000000
6,2023-09-20,5000000
6,2023-09-21,43000000
6,2023-09-22,8000000
6,2023-09-23,26000000
6,2023-09-24,41000000
6,2023-09-25,44000000
6,2023-09-26,30000000
6,2023-09-27,44000000
6,2023-09-28,15000000
6,2023-09-29,44000000
6,2023-09-30,7000000
6,2023-10-01,11000000
6,2023-10-02,10000000
6,2023-10-03,50000000
6,2023-10-04,16000000
6,2023-10-05,31000000
6,2023-10-06,17000000
6,2023-10-07,12000000
6,2023-10-08,30000000
6,2023-10-09,27000000
6,2023-10-10,40000000
6,2023-10-11,11000000
6,2023-10-12,29000000
6,2023-10-13,20000000
6,2023-10-14,15000000
6,2023-10-15,8000000
6,2023-10-16,24000000
6,2023-10-17,24000000
6,2023-10-18,21000000
6,2023-10-19,10000000
6,2023-10-20,23000000
6,2023-10-21,20000000
6,2023-10-22,20000000
6,2023-10-23,8000000
6,2023-10-24,23000000
6,2023-10-25,13000000
6,2023-10-26,21000000
6,2023-10-27,19000000
6,2023-10-28,11000000
6,2023-10-29,16000000
6,2023-10-30,35000000
6,2023-10-31,41000000
6,2023-11-01,35000000
6,2023-11-02,11000000
6,2023-11-03,39000000
6,2023-11-04,46000000
6,2023-11-05,33000000
6,2023-11-06,30000000
6,2023-11-07,36000000
6,2023-11-08,37000000
6,2023-11-09,37000000
6,2023-11-10,32000000
6,2023-11-11,6000000
6,2023-11-12,38000000
6,2023-11-13,49000000
6,2023-11-14,49000000
6,2023-11-15,38000000
6,2023-11-16,48000000
6,2023-11-17,8000000
6,2023-11-18,49000000
6,2023-11-19,8000000
6,2023-11-20,12000000
6,2023-11-21,14000000
6,2023-11-22,37000000
6,2023-11-23,26000000
6,2023-11-24,39000000
6,2023-11-25,19000000
6,2023-11-26,39000000
6,2023-11-27,16000000
6,2023-11-28,21000000
6,2023-11-29,46000000
6,2023-11-30,9000000
6,2023-12-01,29000000
6,2023-12-02,33000000
6,2023-12-03,34000000
6,2023-12-04,50000000
6,2023-12-05,14000000
6,2023-12-06,42000000
6,2023-12-07,21000000
6,2023-12-08,44000000
6,2023-12-09,36000000
6,2023-12-10,25000000
6,2023-12-11,43000000
6,2023-12-12,9000000
6,2023-12-13,24000000
6,2023-12-14,25000000
6,2023-12-15,6000000
6,2023-12-16,30000000
6,2023-12-17,48000000
6,2023-12-18,16000000
6,2023-12-19,17000000
6,2023-12-20,34000000
6,2023-12-21,39000000
6,2023-12-22,18000000
6,2023-12-23,35000000
6,2023-12-24,10000000
6,2023-12-25,13000000
6,2023-12-26,17000000
6,2023-12-27,45000000
6,2023-12-28,23000000
6,2023-12-29,46000000
6,2023-12-30,40000000
7,2019-01-01,11000000
7,2019-01-02,37000000
7,2019-01-03,47000000
7,2019-01-04,16000000
7,2019-01-05,29000000
7,2019-01-06,35000000
7,2019-01-07,40000000
7,2019-01-08,31000000
7,2019-01-09,45000000
7,2019-01-10,28000000
7,2019-01-11,35000000
7,2019-01-12,8000000
7,2019-01-13,29000000
7,2019-01-14,26000000
7,2019-01-15,23000000
7,2019-01-16,25000000
7,2019-01-17,24000000
7,2019-01-18,21000000
7,2019-01-19,29000000
7,2019-01-20,46000000
7,2019-01-21,20000000
7,2019-01-22,44000000
7,2019-01-23,6000000
7,2019-01-24,21000000
7,2019-01-25,50000000
7,2019-01-26,6000000
7,2019-01-27,9000000
7,2019-01-28,40000000
7,2019-01-29,40000000
7,2019-01-30,33000000
7,2019-01-31,11000000
7,2019-02-01,39000000
7,2019-02-02,39000000
7,2019-02-03,13000000
7,2019-02-04,30000000
7,2019-02-05,10000000
7,2019-02-06,27000000
7,2019-02-07,41000000
7,2019-02-08,47000000
7,2019-02-09,19000000
7,2019-02-10,47000000
7,2019-02-11,16000000
7,2019-02-12,25000000
7,2019-02-13,12000000
7,2019-02-14,14000000
7,2019-02-15,46000000
7,2019-02-16,9000000
7,2019-02-17,25000000
7,2019-02-18,39000000
7,2019-02-19,18000000
7,2019-02-20,25000000
7,2019-02-21,25000000
7,2019-02-22,26000000
7,2019-02-23,24000000
7,2019-02-24,41000000
7,2019-02-25,34000000
7,2019-02-26,13000000
7,2019-02-27,44000000
7,2019-02-28,23000000
7,2019-03-01,24000000
7,2019-03-02,7000000
7,2019-03-03,13000000
7,2019-03-04,43000000
7,2019-03-05,43000000
7,2019-03-06,49000000
7,2019-03-07,10000000
7,2019-03-08,39000000
7,2019-03-09,22000000
7,2019-03-10,38000000
7,2019-03-11,17000000
7,2019-03-12,34000000
7,2019-03-13,41000000
7,2019-03-14,31000000
7,2019-03-15,49000000
7,2019-03-16,10000000
7,2019-03-17,16000000
7,2019-03-18,27000000
7,2019-03-19,10000000
7,2019-03-20,22000000
7,2019-03-21,17000000
7,2019-03-22,36000000
7,2019-03-23,34000000
7,2019-03-24,22000000
7,2019-03-25,11000000
7,2019-03-26,33000000
7,2019-03-27,46000000
7,2019-03-28,40000000
7,2019-03-29,46000000
7,2019-03-30,11000000
7,2019-03-31,30000000
7,2019-04-01,14000000
7,2019-04-02,39000000
7,2019-04-03,19000000
7,2019-04-04,41000000
7,2019-04-05,43000000
7,2019-04-06,18000000
7,2019-04-07,22000000
7,2019-04-08,37000000
7,2019-04-09,47000000
7,2019-04-10,19000000
7,2019-04-11,34000000
7,2019-04-12,30000000
7,2019-04-13,18000000
7,2019-04-14,31000000
7,2019-04-15,33000000
7,2019-04-16,34000000
7,2019-04-17,27000000
7,2019-04-18,26000000
7,2019-04-19,43000000
7,2019-04-20,36000000
7,2019-04-21,45000000
7,2019-04-22,28000000
7,2019-04-23,24000000
7,2019-04-24,23000000
7,2019-04-25,43000000
7,2019-04-26,36000000
7,2019-04-27,22000000
7,2019-04-28,27000000
7,2019-04-29,5000000
7,2019-04-30,32000000
7,2019-05-01,32000000
7,2019-05-02,47000000
7,2019-05-03,10000000
7,2019-05-04,14000000
7,2019-05-05,8000000
7,2019-05-06,32000000
7,2019-05-07,50000000
7,2019-05-08,18000000
7,2019-05-09,13000000
7,2019-05-10,23000000
7,2019-05-11,16000000
7,2019-05-12,43000000
7,2019-05-13,14000000
7,2019-05-14,12000000
7,2019-05-15,9000000
7,2019-05-16,27000000
7,2019-05-17,36000000
7,2019-05-18,42000000
7,2019-05-19,48000000
7,2019-05-20,40000000
7,2019-05-21,48000000
7,2019-05-22,47000000
7,2019-05-23,25000000
7,2019-05-24,35000000
7,2019-05-25,22000000
7,2019-05-26,23000000
7,2019-05-27,34000000
7,2019-05-28,12000000
7,2019-05-29,42000000
7,2019-05-30,11000000
7,2019-05-31,21000000
7,2019-06-01,31000000
7,2019-06-02,19000000
7,2019-06-03,44000000
7,2019-06-04,28000000
7,2019-06-05,36000000
7,2019-06-06,33000000
7,2019-06-07,42000000
7,2019-06-08,27000000
7,2019-06-09,34000000
7,2019-06-10,12000000
7,2019-06-11,25000000
7,2019-06-12,18000000
7,2019-06-13,40000000
7,2019-06-14,22000000
7,2019-06-15,15000000
7,2019-06-16,40000000
7,2019-06-17,10000000
7,2019-06-18,12000000
7,2019-06-19,10000000
7,2019-06-20,8000000
7,2019-06-21,39000000
7,2019-06-22,22000000
7,2019-06-23,38000000
7,2019-06-24,44000000
7,2019-06-25,43000000
7,2019-06-26,23000000
7,2019-06-27,46000000
7,2019-06-28,29000000
7,2019-06-29,8000000
7,2019-06-30,18000000
7,2019-07-01,50000000
7,2019-07-02,30000000
7,2019-07-03,37000000
7,2019-07-04,44000000
7,2019-07-05,25000000
7,2019-07-06,43000000
7,2019-07-07,11000000
7,2019-07-08,36000000
7,2019-07-09,17000000
7,2019-07-10,35000000
7,2019-07-11,31000000
7,2019-07-12,28000000
7,2019-07-13,12000000
7,2019-07-14,10000000
7,2019-07-15,39000000
7,2019-07-16,11000000
7,2019-07-17,34000000
7,2019-07-18,22000000
7,2019-07-19,50000000
7,2019-07-20,47000000
7,2019-07-21,22000000
7,2019-07-22,31000000
7,2019-07-23,50000000
7,2019-07-24,35000000
7,2019-07-25,5000000
7,2019-07-26,37000000
7,2019-07-27,41000000
7,2019-07-28,9000000
7,2019-07-29,34000000
7,2019-07-30,14000000
7,2019-07-31,46000000
7,2019-08-01,15000000
7,2019-08-02,43000000
7,2019-08-03,36000000
7,2019-08-04,22000000
7,2019-08-05,29000000
7,2019-08-06,21000000
7,2019-08-07,24000000
7,2019-08-08,17000000
7,2019-08-09,43000000
7,2019-08-10,50000000
7,2019-08-11,39000000
7,2019-08-12,17000000
7,2019-08-13,28000000
7,2019-08-14,18000000
7,2019-08-15,19000000
7,2019-08-16,30000000
7,2019-08-17,24000000
7,2019-08-18,31000000
7,2019-08-19,25000000
7,2019-08-20,41000000
7,2019-08-21,21000000
7,2019-08-22,37000000
7,2019-08-23,49000000
7,2019-08-24,19000000
7,2019-08-25,17000000
7,2019-08-26,30000000
7,2019-08-27,40000000
7,2019-08-28,44000000
7,2019-08-29,10000000
7,2019-08-30,24000000
7,2019-08-31,43000000
7,2019-09-01,42000000
7,2019-09-02,26000000
7,2019-09-03,50000000
7,2019-09-04,44000000
7,2019-09-05,11000000
7,2019-09-06,23000000
7,2019-09-07,40000000
7,2019-09-08,14000000
7,2019-09-09,26000000
7,2019-09-10,19000000
7,2019-09-11,40000000
7,2019-09-12,44000000
7,2019-09-13,47000000
7,2019-09-14,38000000
7,2019-09-15,14000000
7,2019-09-16,5000000
7,2019-09-17,22000000
7,2019-09-18,40000000
7,2019-09-19,31000000
7,2019-09-20,36000000
7,2019-09-21,18000000
7,2019-09-22,8000000
7,2019-09-23,26000000
7,2019-09-24,29000000
7,2019-09-25,44000000
7,2019-09-26,21000000
7,2019-09-27,22000000
7,2019-09-28,49000000
7,2019-09-29,12000000
7,2019-09-30,47000000
7,2019-10-01,8000000
7,2019-10-02,13000000
7,2019-10-03,48000000
7,2019-10-04,11000000
7,2019-10-05,9000000
7,2019-10-06,21000000
7,2019-10-07,32000000
7,2019-10-08,39000000
7,2019-10-09,29000000
7,2019-10-10,26000000
7,2019-10-11,7000000
7,2019-10-12,14000000
7,2019-10-13,36000000
7,2019-10-14,30000000
7,2019-10-15,34000000
7,2019-10-16,50000000
7,2019-10-17,19000000
7,2019-10-18,33000000
7,2019-10-19,17000000
7,2019-10-20,45000000
7,2019-10-21,44000000
7,2019-10-22,18000000
7,2019-10-23,11000000
7,2019-10-24,8000000
7,2019-10-25,8000000
7,2019-10-26,31000000
7,2019-10-27,36000000
7,2019-10-28,44000000
7,2019-10-29,14000000
7,2019-10-30,23000000
7,2019-10-31,27000000
7,2019-11-01,45000000
7,2019-11-02,36000000
7,2019-11-03,10000000
7,2019-11-04,42000000
7,2019-11-05,18000000
7,2019-11-06,19000000
7,2019-11-07,11000000
7,2019-11-08,43000000
7,2019-11-09,33000000
7,2019-11-10,38000000
7,2019-11-11,15000000
7,2019-11-12,12000000
7,2019-11-13,31000000
7,2019-11-14,28000000
7,2019-11-15,49000000
7,2019-11-16,37000000
7,2019-11-17,12000000
7,2019-11-18,28000000
7,2019-11-19,39000000
7,2019-11-20,46000000
7,2019-11-21,46000000
7,2019-11-22,11000000
7,2019-11-23,27000000
7,2019-11-24,21000000
7,2019-11-25,39000000
7,2019-11-26,49000000
7,2019-11-27,9000000
7,2019-11-28,33000000
7,2019-11-29,35000000
7,2019-11-30,41000000
7,2019-12-01,47000000
7,2019-12-02,34000000
7,2019-12-03,46000000
7,2019-12-04,20000000
7,2019-12-05,46000000
7,2019-12-06,35000000
7,2019-12-07,36000000
7,2019-12-08,49000000
7,2019-12-09,5000000
7,2019-12-10,44000000
7,2019-12-11,33000000
7,2019-12-12,49000000
7,2019-12-13,46000000
7,2019-12-14,36000000
7,2019-12-15,30000000
7,2019-12-16,17000000
7,2019-12-17,34000000
7,2019-12-18,41000000
7,2019-12-19,14000000
7,2019-12-20,24000000
7,2019-12-21,42000000
7,2019-12-22,44000000
7,2019-12-23,25000000
7,2019-12-24,20000000
7,2019-12-25,19000000
7,2019-12-26,28000000
7,2019-12-27,43000000
7,2019-12-28,27000000
7,2019-12-29,44000000
7,2019-12-30,42000000
7,2019-12-31,45000000
7,2020-01-01,47000000
7,2020-01-02,37000000
7,2020-01-03,49000000
7,2020-01-04,7000000
7,2020-01-05,33000000
7,2020-01-06,26000000
7,2020-01-07,46000000
7,2020-01-08,32000000
7,2020-01-09,34000000
7,2020-01-10,11000000
7,2020-01-11,15000000
7,2020-01-12,36000000
7,2020-01-13,28000000
7,2020-01-14,38000000
7,2020-01-15,33000000
7,2020-01-16,6000000
7,2020-01-17,7000000
7,2020-01-18,8000000
7,2020-01-19,21000000
7,2020-01-20,11000000
7,2020-01-21,33000000
7,2020-01-22,18000000
7,2020-01-23,44000000
7,2020-01-24,34000000
7,2020-01-25,39000000
7,2020-01-26,37000000
7,2020-01-27,7000000
7,2020-01-28,26000000
7,2020-01-29,16000000
7,2020-01-30,38000000
7,2020-01-31,7000000
7,2020-02-01,23000000
7,2020-02-02,50000000
7,2020-02-03,18000000
7,2020-02-04,10000000
7,2020-02-05,23000000
7,2020-02-06,32000000
7,2020-02-07,16000000
7,2020-02-08,17000000
7,2020-02-09,30000000
7,2020-02-10,34000000
7,2020-02-11,48000000
7,2020-02-12,24000000
7,2020-02-13,5000000
7,2020-02-14,15000000
7,2020-02-15,12000000
7,2020-02-16,22000000
7,2020-02-17,26000000
7,2020-02-18,46000000
7,2020-02-19,15000000
7,2020-02-20,46000000
7,2020-02-21,38000000
7,2020-02-22,29000000
7,2020-02-23,39000000
7,2020-02-24,24000000
7,2020-02-25,26000000
7,2020-02-26,43000000
7,2020-02-27,39000000
7,2020-02-28,15000000
7,2020-02-29,17000000
7,2020-03-01,28000000
7,2020-03-02,36000000
7,2020-03-03,41000000
7,2020-03-04,38000000
7,2020-03-05,30000000
7,2020-03-06,42000000
7,2020-03-07,44000000
7,2020-03-08,7000000
7,2020-03-09,34000000
7,2020-03-10,49000000
7,2020-03-11,20000000
7,2020-03-12,9000000
7,2020-03-13,31000000
7,2020-03-14,5000000
7,2020-03-15,34000000
7,2020-03-16,5000000
7,2020-03-17,21000000
7,2020-03-18,21000000
7,2020-03-19,21000000
7,2020-03-20,49000000
7,2020-03-21,29000000
7,2020-03-22,7000000
7,2020-03-23,33000000
7,2020-03-24,27000000
7,2020-03-25,15000000
7,2020-03-26,5000000
7,2020-03-27,26000000
7,2020-03-28,47000000
7,2020-03-29,37000000
7,2020-03-30,20000000
7,2020-03-31,50000000
7,2020-04-01,34000000
7,2020-04-02,39000000
7,2020-04-03,17000000
7,2020-04-04,23000000
7,2020-04-05,46000000
7,2020-04-06,26000000
7,2020-04-07,34000000
7,2020-04-08,40000000
7,2020-04-09,12000000
7,2020-04-10,15000000
7,2020-04-11,15000000
7,2020-04-12,41000000
7,2020-04-13,19000000
7,2020-04-14,34000000
7,2020-04-15,20000000
7,2020-04-16,21000000
7,2020-04-17,29000000
7,2020-04-18,32000000
7,2020-04-19,36000000
7,2020-04-20,16000000
7,2020-04-21,37000000
7,2020-04-22,40000000
7,2020-04-23,21000000
7,2020-04-24,41000000
7,2020-04-25,46000000
7,2020-04-26,41000000
7,2020-04-27,31000000
7,2020-04-28,47000000
7,2020-04-29,5000000
7,2020-04-30,25000000
7,2020-05-01,50000000
7,2020-05-02,50000000
7,2020-05-03,36000000
7,2020-05-04,40000000
7,2020-05-05,25000000
7,2020-05-06,21000000
7,2020-05-07,46000000
7,2020-05-08,16000000
7,2020-05-09,44000000
7,2020-05-10,7000000
7,2020-05-11,47000000
7,2020-05-12,24000000
7,2020-05-13,5000000
7,2020-05-14,35000000
7,2020-05-15,13000000
7,2020-05-16,36000000
7,2020-05-17,11000000
7,2020-05-18,49000000
7,2020-05-19,44000000
7,2020-05-20,32000000
7,2020-05-21,33000000
7,2020-05-22,39000000
7,2020-05-23,45000000
7,2020-05-24,19000000
7,2020-05-25,9000000
7,2020-05-26,33000000
7,2020-05-27,5000000
7,2020-05-28,43000000
7,2020-05-29,45000000
7,2020-05-30,35000000
7,2020-05-31,40000000
7,2020-06-01,30000000
7,2020-06-02,25000000
7,2020-06-03,33000000
7,2020-06-04,42000000
7,2020-06-05,13000000
7,2020-06-06,8000000
7,2020-06-07,50000000
7,2020-06-08,15000000
7,2020-06-09,38000000
7,2020-06-10,23000000
7,2020-06-11,20000000
7,2020-06-12,25000000
7,2020-06-13,11000000
7,2020-06-14,46000000
7,2020-06-15,37000000
7,2020-06-16,50000000
7,2020-06-17,20000000
7,2020-06-18,50000000
7,2020-06-19,46000000
7,2020-06-20,41000000
7,2020-06-21,10000000
7,2020-06-22,10000000
7,2020-06-23,39000000
7,2020-06-24,22000000
7,2020-06-25,20000000
7,2020-06-26,45000000
7,2020-06-27,5000000
7,2020-06-28,28000000
7,2020-06-29,50000000
7,2020-06-30,48000000
7,2020-07-01,48000000
7,2020-07-02,7000000
7,2020-07-03,43000000
7,2020-07-04,48000000
7,2020-07-05,15000000
7,2020-07-06,30000000
7,2020-07-07,42000000
7,2020-07-08,42000000
7,2020-07-09,48000000
7,2020-07-10,48000000
7,2020-07-11,11000000
7,2020-07-12,27000000
7,2020-07-13,38000000
7,2020-07-14,14000000
7,2020-07-15,31000000
7,2020-07-16,16000000
7,2020-07-17,30000000
7,2020-07-18,9000000
7,2020-07-19,19000000
7,2020-07-20,47000000
7,2020-07-21,30000000
7,2020-07-22,35000000
7,2020-07-23,33000000
7,2020-07-24,37000000
7,2020-07-25,15000000
7,2020-07-26,10000000
7,2020-07-27,49000000
7,2020-07-28,7000000
7,2020-07-29,49000000
7,2020-07-30,20000000
7,2020-07-31,15000000
7,2020-08-01,21000000
7,2020-08-02,41000000
7,2020-08-03,43000000
7,2020-08-04,42000000
7,2020-08-05,42000000
7,2020-08-06,34000000
7,2020-08-07,45000000
7,2020-08-08,15000000
7,2020-08-09,33000000
7,2020-08-10,11000000
7,2020-08-11,17000000
7,2020-08-12,34000000
7,2020-08-13,37000000
7,2020-08-14,24000000
7,2020-08-15,35000000
7,2020-08-16,25000000
7,2020-08-17,16000000
7,2020-08-18,25000000
7,2020-08-19,25000000
7,2020-08-20,21000000
7,2020-08-21,33000000
7,2020-08-22,18000000
7,2020-08-23,26000000
7,2020-08-24,23000000
7,2020-08-25,16000000
7,2020-08-26,34000000
7,2020-08-27,27000000
7,2020-08-28,29000000
7,2020-08-29,23000000
7,2020-08-30,39000000
7,2020-08-31,6000000
7,2020-09-01,33000000
7,2020-09-02,25000000
7,2020-09-03,42000000
7,2020-09-04,38000000
7,2020-09-05,9000000
7,2020-09-06,15000000
7,2020-09-07,28000000
7,2020-09-08,43000000
7,2020-09-09,15000000
7,2020-09-10,33000000
7,2020-09-11,38000000
7,2020-09-12,14000000
7,2020-09-13,5000000
7,2020-09-14,41000000
7,2020-09-15,41000000
7,2020-09-16,28000000
7,2020-09-17,11000000
7,2020-09-18,33000000
7,2020-09-19,30000000
7,2020-09-20,50000000
7,2020-09-21,47000000
7,2020-09-22,46000000
7,2020-09-23,30000000
7,2020-09-24,28000000
7,2020-09-25,7000000
7,2020-09-26,28000000
7,2020-09-27,50000000
7,2020-09-28,7000000
7,2020-09-29,10000000
7,2020-09-30,40000000
7,2020-10-01,31000000
7,2020-10-02,29000000
7,2020-10-03,22000000
7,2020-10-04,42000000
7,2020-10-05,17000000
7,2020-10-06,23000000
7,2020-10-07,13000000
7,2020-10-08,10000000
7,2020-10-09,44000000
7,2020-10-10,41000000
7,2020-10-11,13000000
7,2020-10-12,44000000
7,2020-10-13,16000000
7,2020-10-14,16000000
7,2020-10-15,35000000
7,2020-10-16,41000000
7,2020-10-17,40000000
7,2020-10-18,18000000
7,2020-10-19,37000000
7,2020-10-20,11000000
7,2020-10-21,12000000
7,2020-10-22,49000000
7,2020-10-23,46000000
7,2020-10-24,17000000
7,2020-10-25,45000000
7,2020-10-26,13000000
7,2020-10-27,6000000
7,2020-10-28,7000000
7,2020-10-29,37000000
7,2020-10-30,37000000
7,2020-10-31,43000000
7,2020-11-01,46000000
7,2020-11-02,28000000
7,2020-11-03,25000000
7,2020-11-04,8000000
7,2020-11-05,12000000
7,2020-11-06,11000000
